RegionId,Year,NationalityId,WeightPercent
lesser_poland,1931,bulgarian,0.0500
lesser_poland,1931,czech,0.5011
lesser_poland,1931,english,0.2005
lesser_poland,1931,french,0.2005
lesser_poland,1931,georgian,0.0500
lesser_poland,1931,german,1.5034
lesser_poland,1931,greek,0.0600
lesser_poland,1931,hungarian,0.6014
lesser_poland,1931,italian,0.3007
lesser_poland,1931,jewish,12.0277
lesser_poland,1931,polish,80.1850
lesser_poland,1931,romanian,0.3007
lesser_poland,1931,russian,0.1002
lesser_poland,1931,serbian,0.0500
lesser_poland,1931,slovak,1.0023
lesser_poland,1931,ukrainian,2.5058
lesser_poland,1939,armenian,0.0600
lesser_poland,1939,austrian,0.3007
lesser_poland,1939,bulgarian,0.0500
lesser_poland,1939,czech,0.5011
lesser_poland,1939,english,0.2005
lesser_poland,1939,french,0.2005
lesser_poland,1939,georgian,0.0500
lesser_poland,1939,german,1.5034
lesser_poland,1939,greek,0.0600
lesser_poland,1939,hungarian,0.6014
lesser_poland,1939,italian,0.3007
lesser_poland,1939,jewish,12.0277
lesser_poland,1939,polish,80.1850
lesser_poland,1939,romanian,0.3007
lesser_poland,1939,russian,0.1002
lesser_poland,1939,serbian,0.0500
lesser_poland,1939,slovak,1.0023
lesser_poland,1939,ukrainian,2.5058
lesser_poland,1945,armenian,0.0300
lesser_poland,1945,austrian,0.2996
lesser_poland,1945,bulgarian,0.0300
lesser_poland,1945,czech,0.3994
lesser_poland,1945,french,0.0999
lesser_poland,1945,georgian,0.0200
lesser_poland,1945,german,0.9986
lesser_poland,1945,greek,0.0300
lesser_poland,1945,hungarian,0.2996
lesser_poland,1945,italian,0.0999
lesser_poland,1945,jewish,1.4979
lesser_poland,1945,polish,91.8711
lesser_poland,1945,romanian,0.1997
lesser_poland,1945,russian,0.2996
lesser_poland,1945,serbian,0.0300
lesser_poland,1945,slovak,0.7989
lesser_poland,1945,ukrainian,2.9958
lesser_poland,1950,armenian,0.0200
lesser_poland,1950,austrian,0.0999
lesser_poland,1950,bulgarian,0.0200
lesser_poland,1950,czech,0.2497
lesser_poland,1950,english,0.0499
lesser_poland,1950,georgian,0.0200
lesser_poland,1950,german,0.3996
lesser_poland,1950,greek,0.0300
lesser_poland,1950,hungarian,0.1498
lesser_poland,1950,italian,0.0499
lesser_poland,1950,jewish,0.3996
lesser_poland,1950,polish,96.8934
lesser_poland,1950,romanian,0.0999
lesser_poland,1950,russian,0.1998
lesser_poland,1950,serbian,0.0200
lesser_poland,1950,slovak,0.5993
lesser_poland,1950,ukrainian,0.6992
lesser_poland,1990,armenian,0.0400
lesser_poland,1990,austrian,0.1000
lesser_poland,1990,bulgarian,0.0500
lesser_poland,1990,czech,0.1499
lesser_poland,1990,english,0.1000
lesser_poland,1990,french,0.0500
lesser_poland,1990,georgian,0.0400
lesser_poland,1990,german,0.3497
lesser_poland,1990,greek,0.0500
lesser_poland,1990,hungarian,0.1000
lesser_poland,1990,italian,0.1000
lesser_poland,1990,jewish,0.1499
lesser_poland,1990,polish,97.7212
lesser_poland,1990,romanian,0.0500
lesser_poland,1990,russian,0.1499
lesser_poland,1990,serbian,0.0500
lesser_poland,1990,slovak,0.3997
lesser_poland,1990,ukrainian,0.3497
lesser_poland,2027,armenian,0.0800
lesser_poland,2027,austrian,0.1501
lesser_poland,2027,belarusian,0.2502
lesser_poland,2027,bulgarian,0.1000
lesser_poland,2027,czech,0.2001
lesser_poland,2027,english,0.3503
lesser_poland,2027,french,0.2001
lesser_poland,2027,georgian,0.0800
lesser_poland,2027,german,0.4503
lesser_poland,2027,greek,0.0800
lesser_poland,2027,hungarian,0.1501
lesser_poland,2027,italian,0.3002
lesser_poland,2027,jewish,0.1501
lesser_poland,2027,latvian,0.0501
lesser_poland,2027,lithuanian,0.0501
lesser_poland,2027,polish,94.0561
lesser_poland,2027,romanian,0.1501
lesser_poland,2027,russian,0.3503
lesser_poland,2027,serbian,0.1000
lesser_poland,2027,slovak,0.4503
lesser_poland,2027,swedish,0.0501
lesser_poland,2027,ukrainian,2.2014
lithuania,1700,belarusian,4.9499
lithuania,1700,czech,0.2970
lithuania,1700,english,0.0990
lithuania,1700,estonian,0.1000
lithuania,1700,french,0.2970
lithuania,1700,german,3.9600
lithuania,1700,hungarian,0.0990
lithuania,1700,italian,0.1980
lithuania,1700,jewish,11.8799
lithuania,1700,latvian,2.9700
lithuania,1700,lithuanian,57.4194
lithuania,1700,polish,14.8498
lithuania,1700,russian,0.9900
lithuania,1700,slovak,0.0990
lithuania,1700,swedish,0.7920
lithuania,1700,tatar,1.0000
lithuania,1897,belarusian,1.9830
lithuania,1897,czech,0.1983
lithuania,1897,english,0.0991
lithuania,1897,estonian,0.1500
lithuania,1897,french,0.1983
lithuania,1897,german,2.9745
lithuania,1897,italian,0.0991
lithuania,1897,jewish,21.8128
lithuania,1897,latvian,1.9830
lithuania,1897,lithuanian,49.5747
lithuania,1897,polish,9.9149
lithuania,1897,russian,9.9149
lithuania,1897,swedish,0.2974
lithuania,1897,tatar,0.8000
lithuania,1931,belarusian,1.0030
lithuania,1931,czech,0.2006
lithuania,1931,english,0.1003
lithuania,1931,estonian,0.1000
lithuania,1931,french,0.2006
lithuania,1931,german,5.0151
lithuania,1931,italian,0.1003
lithuania,1931,jewish,16.0485
lithuania,1931,latvian,1.0030
lithuania,1931,lithuanian,62.1881
lithuania,1931,polish,8.0242
lithuania,1931,russian,5.0151
lithuania,1931,swedish,0.4012
lithuania,1931,tatar,0.6000
lithuania,1939,belarusian,1.0030
lithuania,1939,czech,0.2006
lithuania,1939,english,0.1003
lithuania,1939,estonian,0.1000
lithuania,1939,french,0.2006
lithuania,1939,german,5.0151
lithuania,1939,italian,0.1003
lithuania,1939,jewish,16.0485
lithuania,1939,latvian,1.0030
lithuania,1939,lithuanian,62.1881
lithuania,1939,polish,8.0242
lithuania,1939,russian,5.0151
lithuania,1939,swedish,0.4012
lithuania,1939,tatar,0.6000
lithuania,1945,belarusian,5.0278
lithuania,1945,czech,0.3016
lithuania,1945,english,0.2011
lithuania,1945,estonian,0.0500
lithuania,1945,french,0.2011
lithuania,1945,german,2.0111
lithuania,1945,hungarian,0.1005
lithuania,1945,italian,0.1005
lithuania,1945,jewish,2.0111
lithuania,1945,latvian,1.0056
lithuania,1945,lithuanian,60.3335
lithuania,1945,polish,8.0444
lithuania,1945,russian,18.1000
lithuania,1945,slovak,0.1005
lithuania,1945,swedish,0.5028
lithuania,1945,tatar,0.4000
lithuania,1945,ukrainian,1.5084
lithuania,1950,belarusian,3.9960
lithuania,1950,czech,0.0999
lithuania,1950,english,0.1998
lithuania,1950,estonian,0.0500
lithuania,1950,french,0.0999
lithuania,1950,german,0.4995
lithuania,1950,italian,0.0999
lithuania,1950,jewish,0.9990
lithuania,1950,latvian,0.4995
lithuania,1950,lithuanian,67.9317
lithuania,1950,polish,5.9940
lithuania,1950,russian,17.9820
lithuania,1950,swedish,0.1998
lithuania,1950,tatar,0.3500
lithuania,1950,ukrainian,0.9990
lithuania,1990,belarusian,2.9955
lithuania,1990,czech,0.0998
lithuania,1990,english,0.2995
lithuania,1990,estonian,0.0500
lithuania,1990,french,0.0998
lithuania,1990,german,0.2995
lithuania,1990,italian,0.0998
lithuania,1990,jewish,0.3994
lithuania,1990,latvian,0.2995
lithuania,1990,lithuanian,77.8831
lithuania,1990,polish,6.9895
lithuania,1990,russian,8.9864
lithuania,1990,swedish,0.1997
lithuania,1990,tatar,0.3000
lithuania,1990,ukrainian,0.9985
lithuania,2027,austrian,0.0500
lithuania,2027,belarusian,2.4980
lithuania,2027,czech,0.0999
lithuania,2027,english,0.5496
lithuania,2027,estonian,0.0800
lithuania,2027,french,0.1499
lithuania,2027,german,0.1998
lithuania,2027,hungarian,0.0500
lithuania,2027,italian,0.1998
lithuania,2027,jewish,0.1499
lithuania,2027,latvian,0.3997
lithuania,2027,lithuanian,81.9341
lithuania,2027,polish,5.9952
lithuania,2027,romanian,0.0500
lithuania,2027,russian,4.9959
lithuania,2027,slovak,0.0500
lithuania,2027,swedish,0.2498
lithuania,2027,tatar,0.3000
lithuania,2027,ukrainian,1.9984
lodz,1700,czech,1.0010
lodz,1700,dutch,0.4000
lodz,1700,english,0.3003
lodz,1700,french,0.5005
lodz,1700,german,6.0061
lodz,1700,hungarian,0.1001
lodz,1700,italian,0.4004
lodz,1700,jewish,10.0101
lodz,1700,polish,80.0803
lodz,1700,russian,0.5005
lodz,1700,slovak,0.5005
lodz,1700,swedish,0.2002
lodz,1897,austrian,0.4990
lodz,1897,czech,1.1975
lodz,1897,dutch,0.2000
lodz,1897,english,0.2994
lodz,1897,french,0.3992
lodz,1897,georgian,0.0100
lodz,1897,german,13.9706
lodz,1897,hungarian,0.0998
lodz,1897,italian,0.1996
lodz,1897,jewish,24.9475
lodz,1897,polish,54.8843
lodz,1897,russian,2.9937
lodz,1897,slovak,0.1996
lodz,1897,ukrainian,0.0998
lodz,1931,austrian,0.2999
lodz,1931,belarusian,0.1999
lodz,1931,czech,0.5998
lodz,1931,dutch,0.1000
lodz,1931,english,0.2999
lodz,1931,french,0.2999
lodz,1931,georgian,0.0400
lodz,1931,german,9.9960
lodz,1931,hungarian,0.1000
lodz,1931,italian,0.1999
lodz,1931,jewish,23.9904
lodz,1931,polish,61.9751
lodz,1931,russian,1.4994
lodz,1931,slovak,0.1999
lodz,1931,ukrainian,0.1999
lodz,1939,austrian,0.2999
lodz,1939,belarusian,0.1999
lodz,1939,czech,0.5998
lodz,1939,dutch,0.1000
lodz,1939,english,0.2999
lodz,1939,french,0.2999
lodz,1939,georgian,0.0400
lodz,1939,german,9.9960
lodz,1939,hungarian,0.1000
lodz,1939,italian,0.1999
lodz,1939,jewish,23.9904
lodz,1939,polish,61.9751
lodz,1939,russian,1.4994
lodz,1939,slovak,0.1999
lodz,1939,ukrainian,0.1999
lodz,1945,belarusian,0.4001
lodz,1945,czech,0.4001
lodz,1945,dutch,0.0500
lodz,1945,english,0.2001
lodz,1945,french,0.2001
lodz,1945,georgian,0.0200
lodz,1945,german,5.0015
lodz,1945,hungarian,0.1000
lodz,1945,italian,0.1000
lodz,1945,jewish,4.0012
lodz,1945,polish,87.0262
lodz,1945,russian,1.5004
lodz,1945,slovak,0.2001
lodz,1945,ukrainian,0.8002
lodz,1950,belarusian,0.2999
lodz,1950,czech,0.1999
lodz,1950,dutch,0.0300
lodz,1950,english,0.1000
lodz,1950,georgian,0.0200
lodz,1950,german,0.7996
lodz,1950,italian,0.1000
lodz,1950,jewish,0.9995
lodz,1950,polish,96.4515
lodz,1950,russian,0.4998
lodz,1950,slovak,0.1000
lodz,1950,ukrainian,0.3998
lodz,1990,belarusian,0.1998
lodz,1990,czech,0.0999
lodz,1990,dutch,0.0500
lodz,1990,english,0.0999
lodz,1990,french,0.0500
lodz,1990,georgian,0.0400
lodz,1990,german,0.3996
lodz,1990,hungarian,0.0500
lodz,1990,italian,0.0999
lodz,1990,jewish,0.1998
lodz,1990,polish,98.0117
lodz,1990,russian,0.2498
lodz,1990,slovak,0.0999
lodz,1990,ukrainian,0.3497
lodz,2027,austrian,0.0502
lodz,2027,belarusian,0.6025
lodz,2027,czech,0.1506
lodz,2027,dutch,0.1000
lodz,2027,english,0.4519
lodz,2027,french,0.2008
lodz,2027,georgian,0.0800
lodz,2027,german,0.4519
lodz,2027,hungarian,0.0502
lodz,2027,italian,0.3013
lodz,2027,jewish,0.1506
lodz,2027,lithuanian,0.0502
lodz,2027,polish,93.8953
lodz,2027,romanian,0.1506
lodz,2027,russian,0.5021
lodz,2027,slovak,0.1506
lodz,2027,swedish,0.0502
lodz,2027,ukrainian,2.6110
lower_silesia,1700,czech,5.9940
lower_silesia,1700,dutch,0.1000
lower_silesia,1700,english,0.3996
lower_silesia,1700,french,0.7992
lower_silesia,1700,german,81.9180
lower_silesia,1700,hungarian,0.1998
lower_silesia,1700,italian,0.9990
lower_silesia,1700,jewish,3.9960
lower_silesia,1700,polish,4.9950
lower_silesia,1700,romanian,0.0999
lower_silesia,1700,russian,0.0999
lower_silesia,1700,slovak,0.0999
lower_silesia,1700,swedish,0.2997
lower_silesia,1897,austrian,0.5001
lower_silesia,1897,czech,2.0004
lower_silesia,1897,dutch,0.0800
lower_silesia,1897,english,0.3001
lower_silesia,1897,french,0.4001
lower_silesia,1897,german,91.0182
lower_silesia,1897,hungarian,0.1000
lower_silesia,1897,italian,0.3001
lower_silesia,1897,jewish,3.0006
lower_silesia,1897,polish,2.0004
lower_silesia,1897,russian,0.2000
lower_silesia,1897,slovak,0.1000
lower_silesia,1931,austrian,0.4002
lower_silesia,1931,czech,1.5007
lower_silesia,1931,dutch,0.0500
lower_silesia,1931,english,0.3001
lower_silesia,1931,french,0.4002
lower_silesia,1931,german,92.0464
lower_silesia,1931,hungarian,0.1000
lower_silesia,1931,italian,0.3001
lower_silesia,1931,jewish,2.5012
lower_silesia,1931,polish,2.0010
lower_silesia,1931,russian,0.2001
lower_silesia,1931,slovak,0.1000
lower_silesia,1931,ukrainian,0.1000
lower_silesia,1939,austrian,0.4002
lower_silesia,1939,czech,1.5007
lower_silesia,1939,dutch,0.0500
lower_silesia,1939,english,0.3001
lower_silesia,1939,french,0.4002
lower_silesia,1939,german,92.0464
lower_silesia,1939,hungarian,0.1000
lower_silesia,1939,italian,0.3001
lower_silesia,1939,jewish,2.5012
lower_silesia,1939,polish,2.0010
lower_silesia,1939,russian,0.2001
lower_silesia,1939,slovak,0.1000
lower_silesia,1939,ukrainian,0.1000
lower_silesia,1945,austrian,0.4999
lower_silesia,1945,belarusian,0.5998
lower_silesia,1945,czech,2.9991
lower_silesia,1945,dutch,0.0300
lower_silesia,1945,english,0.3999
lower_silesia,1945,french,0.3999
lower_silesia,1945,german,64.9804
lower_silesia,1945,hungarian,0.1999
lower_silesia,1945,italian,0.3999
lower_silesia,1945,jewish,0.6998
lower_silesia,1945,polish,24.9925
lower_silesia,1945,romanian,0.1000
lower_silesia,1945,russian,1.9994
lower_silesia,1945,slovak,0.1999
lower_silesia,1945,ukrainian,1.4996
lower_silesia,1947,austrian,0.4035
lower_silesia,1947,belarusian,0.6052
lower_silesia,1947,czech,2.0177
lower_silesia,1947,dutch,0.0260
lower_silesia,1947,english,0.3026
lower_silesia,1947,french,0.2017
lower_silesia,1947,german,15.1323
lower_silesia,1947,hungarian,0.1009
lower_silesia,1947,italian,0.3026
lower_silesia,1947,jewish,0.5044
lower_silesia,1947,polish,75.6617
lower_silesia,1947,romanian,0.1009
lower_silesia,1947,russian,1.5132
lower_silesia,1947,slovak,0.1009
lower_silesia,1947,ukrainian,3.0264
lower_silesia,1950,austrian,0.1001
lower_silesia,1950,belarusian,0.4003
lower_silesia,1950,czech,2.0016
lower_silesia,1950,dutch,0.0200
lower_silesia,1950,english,0.1001
lower_silesia,1950,german,3.0024
lower_silesia,1950,hungarian,0.1001
lower_silesia,1950,italian,0.1001
lower_silesia,1950,jewish,0.2002
lower_silesia,1950,polish,92.0735
lower_silesia,1950,russian,0.6005
lower_silesia,1950,slovak,0.1001
lower_silesia,1950,ukrainian,1.2010
lower_silesia,1990,austrian,0.1003
lower_silesia,1990,belarusian,0.2004
lower_silesia,1990,czech,0.7015
lower_silesia,1990,dutch,0.0400
lower_silesia,1990,english,0.2505
lower_silesia,1990,french,0.1503
lower_silesia,1990,german,1.2025
lower_silesia,1990,hungarian,0.1003
lower_silesia,1990,italian,0.2004
lower_silesia,1990,jewish,0.1003
lower_silesia,1990,polish,95.7008
lower_silesia,1990,romanian,0.0501
lower_silesia,1990,russian,0.4008
lower_silesia,1990,slovak,0.1003
lower_silesia,1990,ukrainian,0.7015
lower_silesia,2027,austrian,0.1525
lower_silesia,2027,belarusian,0.4066
lower_silesia,2027,czech,0.8131
lower_silesia,2027,dutch,0.0800
lower_silesia,2027,english,0.7115
lower_silesia,2027,french,0.3558
lower_silesia,2027,german,1.5247
lower_silesia,2027,hungarian,0.1016
lower_silesia,2027,italian,0.4574
lower_silesia,2027,jewish,0.1016
lower_silesia,2027,latvian,0.0509
lower_silesia,2027,lithuanian,0.0509
lower_silesia,2027,polish,90.9749
lower_silesia,2027,romanian,0.1525
lower_silesia,2027,russian,0.6099
lower_silesia,2027,slovak,0.1525
lower_silesia,2027,swedish,0.0509
lower_silesia,2027,ukrainian,3.2527
lublin,1700,armenian,0.3500
lublin,1700,belarusian,0.7888
lublin,1700,bulgarian,0.0500
lublin,1700,czech,0.2958
lublin,1700,dutch,0.2000
lublin,1700,english,0.0986
lublin,1700,french,0.1972
lublin,1700,german,1.4790
lublin,1700,greek,0.7000
lublin,1700,italian,0.1972
lublin,1700,jewish,13.8038
lublin,1700,polish,70.9910
lublin,1700,russian,0.3944
lublin,1700,serbian,0.1000
lublin,1700,slovak,0.2958
lublin,1700,swedish,0.0986
lublin,1700,tatar,0.1000
lublin,1700,ukrainian,9.8598
lublin,1897,armenian,0.1200
lublin,1897,austrian,0.1988
lublin,1897,belarusian,0.5963
lublin,1897,bulgarian,0.0500
lublin,1897,czech,0.4970
lublin,1897,dutch,0.1000
lublin,1897,english,0.0994
lublin,1897,french,0.1988
lublin,1897,georgian,0.0100
lublin,1897,german,1.9878
lublin,1897,greek,0.2000
lublin,1897,italian,0.0994
lublin,1897,jewish,17.8902
lublin,1897,polish,67.5851
lublin,1897,romanian,0.0994
lublin,1897,russian,2.9817
lublin,1897,serbian,0.0500
lublin,1897,slovak,0.1988
lublin,1897,tatar,0.0800
lublin,1897,ukrainian,6.9573
lublin,1931,armenian,0.0700
lublin,1931,austrian,0.0995
lublin,1931,belarusian,0.5973
lublin,1931,bulgarian,0.0500
lublin,1931,czech,0.3982
lublin,1931,dutch,0.0600
lublin,1931,english,0.0995
lublin,1931,french,0.1991
lublin,1931,georgian,0.0500
lublin,1931,german,0.9955
lublin,1931,greek,0.1000
lublin,1931,italian,0.0995
lublin,1931,jewish,16.9235
lublin,1931,lithuanian,0.1991
lublin,1931,polish,71.6762
lublin,1931,russian,0.9955
lublin,1931,serbian,0.0500
lublin,1931,slovak,0.2986
lublin,1931,tatar,0.0700
lublin,1931,ukrainian,6.9685
lublin,1939,armenian,0.0700
lublin,1939,austrian,0.0995
lublin,1939,belarusian,0.5973
lublin,1939,bulgarian,0.0500
lublin,1939,czech,0.3982
lublin,1939,dutch,0.0600
lublin,1939,english,0.0995
lublin,1939,french,0.1991
lublin,1939,georgian,0.0500
lublin,1939,german,0.9955
lublin,1939,greek,0.1000
lublin,1939,italian,0.0995
lublin,1939,jewish,16.9235
lublin,1939,lithuanian,0.1991
lublin,1939,polish,71.6762
lublin,1939,russian,0.9955
lublin,1939,serbian,0.0500
lublin,1939,slovak,0.2986
lublin,1939,tatar,0.0700
lublin,1939,ukrainian,6.9685
lublin,1945,armenian,0.0300
lublin,1945,belarusian,0.6985
lublin,1945,bulgarian,0.0300
lublin,1945,czech,0.2993
lublin,1945,dutch,0.0300
lublin,1945,georgian,0.0200
lublin,1945,german,0.9978
lublin,1945,greek,0.0300
lublin,1945,hungarian,0.0998
lublin,1945,jewish,1.4967
lublin,1945,polish,87.8064
lublin,1945,romanian,0.0998
lublin,1945,russian,1.9956
lublin,1945,serbian,0.0300
lublin,1945,slovak,0.2993
lublin,1945,tatar,0.0500
lublin,1945,ukrainian,5.9868
lublin,1947,armenian,0.0260
lublin,1947,belarusian,0.7028
lublin,1947,bulgarian,0.0260
lublin,1947,czech,0.3012
lublin,1947,dutch,0.0260
lublin,1947,english,0.1004
lublin,1947,french,0.1004
lublin,1947,georgian,0.0200
lublin,1947,german,0.8032
lublin,1947,greek,0.0260
lublin,1947,hungarian,0.1004
lublin,1947,italian,0.1004
lublin,1947,jewish,0.8032
lublin,1947,polish,93.3782
lublin,1947,romanian,0.1004
lublin,1947,russian,1.0040
lublin,1947,serbian,0.0260
lublin,1947,slovak,0.3012
lublin,1947,tatar,0.0460
lublin,1947,ukrainian,2.0082
lublin,1950,armenian,0.0200
lublin,1950,belarusian,0.5996
lublin,1950,bulgarian,0.0200
lublin,1950,czech,0.1999
lublin,1950,dutch,0.0200
lublin,1950,georgian,0.0200
lublin,1950,german,0.4997
lublin,1950,greek,0.0200
lublin,1950,hungarian,0.0999
lublin,1950,jewish,0.4997
lublin,1950,lithuanian,0.0999
lublin,1950,polish,95.9425
lublin,1950,romanian,0.0999
lublin,1950,russian,0.5996
lublin,1950,serbian,0.0200
lublin,1950,slovak,0.1999
lublin,1950,tatar,0.0400
lublin,1950,ukrainian,0.9994
lublin,1990,armenian,0.0300
lublin,1990,belarusian,0.3992
lublin,1990,bulgarian,0.0400
lublin,1990,czech,0.1497
lublin,1990,dutch,0.0300
lublin,1990,georgian,0.0400
lublin,1990,german,0.3992
lublin,1990,greek,0.0300
lublin,1990,hungarian,0.0499
lublin,1990,jewish,0.1497
lublin,1990,lithuanian,0.0998
lublin,1990,polish,97.3049
lublin,1990,romanian,0.0499
lublin,1990,russian,0.3992
lublin,1990,serbian,0.0400
lublin,1990,slovak,0.1497
lublin,1990,tatar,0.0400
lublin,1990,ukrainian,0.5988
lublin,2027,armenian,0.0500
lublin,2027,austrian,0.0497
lublin,2027,belarusian,0.7952
lublin,2027,bulgarian,0.0800
lublin,2027,czech,0.1491
lublin,2027,dutch,0.0500
lublin,2027,english,0.2485
lublin,2027,french,0.1491
lublin,2027,georgian,0.0800
lublin,2027,german,0.3976
lublin,2027,greek,0.0600
lublin,2027,hungarian,0.0497
lublin,2027,italian,0.1988
lublin,2027,jewish,0.1491
lublin,2027,latvian,0.0497
lublin,2027,lithuanian,0.0995
lublin,2027,polish,93.4366
lublin,2027,romanian,0.0995
lublin,2027,russian,0.4971
lublin,2027,serbian,0.0800
lublin,2027,slovak,0.1491
lublin,2027,swedish,0.0497
lublin,2027,tatar,0.0500
lublin,2027,ukrainian,2.9820
lubusz,1700,czech,1.0000
lubusz,1700,english,0.3000
lubusz,1700,french,0.5000
lubusz,1700,german,88.0000
lubusz,1700,hungarian,0.1000
lubusz,1700,italian,0.3000
lubusz,1700,jewish,3.0000
lubusz,1700,polish,6.0000
lubusz,1700,russian,0.1000
lubusz,1700,slovak,0.1000
lubusz,1700,swedish,0.6000
lubusz,1897,austrian,0.1000
lubusz,1897,czech,0.5000
lubusz,1897,english,0.3000
lubusz,1897,french,0.4000
lubusz,1897,german,92.0000
lubusz,1897,italian,0.2000
lubusz,1897,jewish,3.0000
lubusz,1897,polish,3.0000
lubusz,1897,russian,0.2000
lubusz,1897,slovak,0.1000
lubusz,1897,swedish,0.2000
lubusz,1931,austrian,0.1002
lubusz,1931,czech,0.4008
lubusz,1931,english,0.3006
lubusz,1931,french,0.3006
lubusz,1931,german,94.1884
lubusz,1931,italian,0.2004
lubusz,1931,jewish,2.0040
lubusz,1931,polish,2.0040
lubusz,1931,russian,0.2004
lubusz,1931,slovak,0.1002
lubusz,1931,swedish,0.2004
lubusz,1939,austrian,0.1002
lubusz,1939,czech,0.4008
lubusz,1939,english,0.3006
lubusz,1939,french,0.3006
lubusz,1939,german,94.1884
lubusz,1939,italian,0.2004
lubusz,1939,jewish,2.0040
lubusz,1939,polish,2.0040
lubusz,1939,russian,0.2004
lubusz,1939,slovak,0.1002
lubusz,1939,swedish,0.2004
lubusz,1945,austrian,0.2024
lubusz,1945,belarusian,0.6073
lubusz,1945,czech,1.0121
lubusz,1945,english,0.5061
lubusz,1945,french,0.5061
lubusz,1945,german,65.7896
lubusz,1945,hungarian,0.1012
lubusz,1945,italian,0.4049
lubusz,1945,jewish,1.0121
lubusz,1945,polish,25.3036
lubusz,1945,russian,2.0243
lubusz,1945,slovak,0.2024
lubusz,1945,swedish,0.3036
lubusz,1945,ukrainian,2.0243
lubusz,1947,austrian,0.1009
lubusz,1947,belarusian,0.8073
lubusz,1947,czech,0.6054
lubusz,1947,english,0.4036
lubusz,1947,french,0.3027
lubusz,1947,german,12.1090
lubusz,1947,hungarian,0.1009
lubusz,1947,italian,0.2018
lubusz,1947,jewish,0.4036
lubusz,1947,polish,78.7085
lubusz,1947,russian,2.0182
lubusz,1947,slovak,0.1009
lubusz,1947,swedish,0.1009
lubusz,1947,ukrainian,4.0363
lubusz,1950,belarusian,0.6000
lubusz,1950,czech,0.4000
lubusz,1950,english,0.2000
lubusz,1950,french,0.1000
lubusz,1950,german,3.0000
lubusz,1950,italian,0.1000
lubusz,1950,jewish,0.2000
lubusz,1950,polish,92.0000
lubusz,1950,russian,1.2000
lubusz,1950,slovak,0.2000
lubusz,1950,ukrainian,2.0000
lubusz,1990,belarusian,0.3011
lubusz,1990,czech,0.2007
lubusz,1990,english,0.2509
lubusz,1990,french,0.1505
lubusz,1990,german,1.5053
lubusz,1990,italian,0.1505
lubusz,1990,jewish,0.1004
lubusz,1990,polish,95.8352
lubusz,1990,russian,0.5018
lubusz,1990,slovak,0.1004
lubusz,1990,swedish,0.1004
lubusz,1990,ukrainian,0.8028
lubusz,2027,austrian,0.1018
lubusz,2027,belarusian,0.6110
lubusz,2027,czech,0.2037
lubusz,2027,english,0.7128
lubusz,2027,french,0.3055
lubusz,2027,german,1.7312
lubusz,2027,hungarian,0.0509
lubusz,2027,italian,0.3564
lubusz,2027,jewish,0.1018
lubusz,2027,latvian,0.0509
lubusz,2027,lithuanian,0.0509
lubusz,2027,polish,91.1407
lubusz,2027,romanian,0.1527
lubusz,2027,russian,0.6110
lubusz,2027,slovak,0.1018
lubusz,2027,swedish,0.1527
lubusz,2027,ukrainian,3.5642
masovia,1700,armenian,0.1000
masovia,1700,belarusian,0.4951
masovia,1700,bulgarian,0.0300
masovia,1700,czech,0.2971
masovia,1700,dutch,0.8000
masovia,1700,english,0.2971
masovia,1700,french,0.9902
masovia,1700,german,2.9706
masovia,1700,greek,0.1000
masovia,1700,italian,0.5941
masovia,1700,jewish,13.8626
masovia,1700,lithuanian,0.5941
masovia,1700,polish,77.2348
masovia,1700,russian,0.4951
masovia,1700,serbian,0.0500
masovia,1700,slovak,0.1980
masovia,1700,swedish,0.3961
masovia,1700,ukrainian,0.4951
masovia,1897,armenian,0.0600
masovia,1897,austrian,0.0996
masovia,1897,belarusian,0.3982
masovia,1897,bulgarian,0.0400
masovia,1897,czech,0.1991
masovia,1897,dutch,0.2000
masovia,1897,english,0.4978
masovia,1897,estonian,0.0100
masovia,1897,french,0.5974
masovia,1897,georgian,0.0200
masovia,1897,german,3.9824
masovia,1897,greek,0.0600
masovia,1897,italian,0.2987
masovia,1897,jewish,19.9120
masovia,1897,lithuanian,0.1991
masovia,1897,polish,67.7007
masovia,1897,russian,4.9780
masovia,1897,serbian,0.0500
masovia,1897,slovak,0.0996
masovia,1897,swedish,0.0996
masovia,1897,ukrainian,0.4978
masovia,1931,armenian,0.1000
masovia,1931,austrian,0.0998
masovia,1931,belarusian,0.4992
masovia,1931,bulgarian,0.0800
masovia,1931,czech,0.1997
masovia,1931,dutch,0.1000
masovia,1931,english,0.3993
masovia,1931,estonian,0.0200
masovia,1931,french,0.3993
masovia,1931,georgian,0.2000
masovia,1931,german,1.9968
masovia,1931,greek,0.0600
masovia,1931,italian,0.2995
masovia,1931,jewish,16.9726
masovia,1931,lithuanian,0.1997
masovia,1931,polish,75.8780
masovia,1931,russian,1.4976
masovia,1931,serbian,0.1000
masovia,1931,slovak,0.0998
masovia,1931,swedish,0.0998
masovia,1931,ukrainian,0.6989
masovia,1939,armenian,0.1000
masovia,1939,austrian,0.0998
masovia,1939,belarusian,0.4992
masovia,1939,bulgarian,0.0800
masovia,1939,czech,0.1997
masovia,1939,dutch,0.1000
masovia,1939,english,0.3993
masovia,1939,estonian,0.0200
masovia,1939,french,0.3993
masovia,1939,georgian,0.2000
masovia,1939,german,1.9968
masovia,1939,greek,0.0600
masovia,1939,italian,0.2995
